286.34,287.89,287.89,286.28,110.16,109.65,110.33,109.15,219.7,219.63,220.14,218.98,218.39,218.37,218.87,217.7
288.06,287.27,288.27,286.13,109.87,109.4,109.99,108.84,219.95,220.37,220.37,219.12,218.7,219.0308,219.12,217.86
286.95,288.35,288.4,286.61,109.56,108.57,109.58,108.37,220.12,220.33,220.48,219.58,218.84,219.01,219.22,218.3
287.76,287.0,287.93,286.8901,108.22,108.38,108.67,107.735,219.89,219.81,220.22,219.43,218.62,218.51,218.94,218.15
284.64,278.55,284.93,278.55,107.53,104.53,107.53,104.21,218.27,214.54,218.28,214.48,216.97,213.28,217.03,213.25
277.33,281.9,282.26,276.94,103.81,106.48,106.6,103.33,213.59,217.63,218.0592,213.54,212.39,216.34,216.81,212.31
279.55,276.78,280.31,275.52,105.95,105.54,106.85,105.01,216.05,214.47,216.3699,213.75,214.84,213.23,215.1499,212.5
277.05,276.0,277.9783,275.38,105.27,106.47,106.73,105.131,214.53,214.35,215.93,213.71,213.29,213.15,214.7,212.5
275.9,278.86,279.34,275.56,106.56,108.93,109.13,106.28,214.14,216.52,216.9699,213.96,212.96,215.28,215.73,212.75
276.29,276.37,276.92,275.36,110.07,108.96,110.07,108.13,215.78,215.62,216.0,214.87,213.48,213.37,213.69,212.57
277.7,278.42,280.14,277.24,109.64,109.09,110.69,108.73,216.49,215.73,217.21,215.34,214.13,213.41,214.88,213.03
279.63,277.05,279.63,277.05,109.72,108.6,109.79,108.33,216.71,215.75,216.91,215.69,214.41,213.42,214.59,213.38
277.87,280.75,280.9,277.17,109.14,110.1,110.27,108.67,216.55,218.16,218.36,215.76,214.24,215.82,216.03,213.44
282.3,284.06,284.37,282.3,110.89,110.46,111.15,110.14,219.36,219.5,219.88,219.0601,217.0,217.18,217.53,216.71
283.24,281.81,284.13,281.72,110.3,109.33,110.35,109.19,219.06,218.35,219.21,218.23,216.72,215.99,216.88,215.88
280.3,280.34,281.49,280.15,108.1,107.8,108.46,107.35,216.25,215.45,216.46,215.24,215.02,214.24,215.23,214.01
280.16,280.62,281.11,279.27,107.55,109.66,109.68,107.49,215.26,216.76,216.9,214.84,214.05,215.57,215.68,213.62
280.89,282.99,283.2,279.31,110.06,109.88,110.44,109.21,217.07,217.9,218.03,215.95,215.83,216.64,216.82,214.71
282.56,279.84,283.18,279.14,109.93,111.23,111.92,108.73,217.64,215.94,218.1,215.28,216.4,214.68,216.87,214.04
281.24,282.27,283.3025,280.26,112.38,112.99,113.72,111.89,216.88,217.56,218.35,216.6,215.65,216.3,217.12,215.36
281.21,280.21,281.88,279.75,113.26,112.23,113.75,112.01,217.03,216.89,217.27,216.26,215.82,215.78,216.04,215.04
280.76,278.87,281.14,277.81,112.7,111.94,113.05,111.51,217.16,215.94,217.4,215.23,215.91,214.68,216.17,213.99
280.15,280.27,281.67,280.12,112.3,112.76,113.55,112.03,216.61,216.89,217.35,216.56,215.41,215.63,216.13,215.33
279.71,280.86,281.13,278.84,112.71,113.42,113.51,111.98,216.59,217.1,217.26,215.96,215.37,215.78,216.04,214.735
280.91,278.8,281.62,277.53,113.6,113.25,113.6,112.23,217.33,216.25,217.58,215.4,216.1,215.04,216.3,214.19
280.75,281.14,282.79,280.75,113.8,112.68,114.21,112.64,217.37,217.34,217.93,217.22,216.155,216.16,216.7,215.985
280.08,276.5,280.37,275.36,112.54,110.32,112.54,109.35,216.88,214.66,216.95,213.79,215.66,213.43,215.74,212.58
277.06,277.58,278.33,275.99,110.12,109.95,110.28,108.97,214.82,214.93,215.53,214.226,213.59,213.71,214.32,213.01
275.19,276.48,277.23,273.83,108.94,108.65,108.97,106.9,213.35,214.27,214.81,212.4133,212.16,213.01,213.59,211.21
277.69,276.34,278.77,276.18,109.64,109.47,110.75,109.37,215.39,214.29,215.91,214.25,214.15,213.12,214.69,213.03
276.67,276.21,277.26,275.93,109.47,108.9,109.95,108.84,214.29,213.58,214.595,213.39,213.09,212.38,213.39,212.17
278.83,277.72,279.08,277.08,110.24,110.16,110.61,109.95,215.45,214.9,215.5,214.49,214.24,213.71,214.31,213.27
278.07,279.0,279.6099,276.94,109.2,109.7,109.84,108.66,215.2,215.43,215.85,214.82,214.02,214.28,214.64,213.6
278.21,277.91,279.14,276.49,109.5,110.47,110.87,108.83,215.1,215.06,215.75,214.33,213.87,213.88,214.53,213.11
275.97,277.76,277.82,275.36,109.97,110.19,110.3,109.15,214.19,215.16,215.3,213.99,212.96,213.98,214.08,212.76
279.45,279.04,280.836,278.4,110.77,112.21,112.28,110.77,216.23,216.11,216.53,215.7016,215.0,214.89,215.32,214.48
278.72,277.05,278.74,276.59,112.27,112.11,112.61,111.9,215.9,215.42,216.2,215.21,214.68,214.17,214.98,213.98
275.44,275.56,276.8,274.89,111.27,111.95,112.61,111.16,214.42,214.97,215.64,214.16,213.21,213.74,214.42,212.93
276.33,273.35,276.39,272.47,113.04,111.43,113.3,111.28,215.81,214.38,215.83,214.3,214.58,213.17,214.62,213.08
273.16,272.8,275.1,272.24,111.88,110.76,112.55,110.64,214.33,213.75,215.14,212.93,213.14,212.54,213.93,211.71
273.29,274.77,275.267,273.23,111.33,111.36,111.89,111.15,214.16,213.69,214.39,213.57,212.93,212.55,213.19,212.36
275.31,271.75,275.5,270.23,111.38,110.37,112.26,109.16,214.13,212.23,214.18,210.79,212.93,211.01,212.99,209.6
271.19,269.11,271.76,268.92,110.44,109.64,111.05,109.28,211.87,210.9,212.29,210.41,210.65,209.74,211.1,209.23
269.55,268.63,270.52,268.33,109.69,109.45,110.41,109.05,211.17,210.02,211.41,209.64,209.99,208.78,210.24,208.46
268.81,269.07,271.49,268.25,108.81,108.76,109.72,108.0,210.09,209.67,211.07,209.57,208.91,208.55,209.89,208.38
273.83,274.75,274.97,272.89,110.78,111.82,111.89,110.34,212.65,214.32,214.39,212.49,211.45,213.15,213.19,211.3
273.79,275.43,276.63,273.24,111.79,112.05,112.77,111.16,213.92,215.31,216.0,213.6,212.69,214.11,214.77,212.38
273.35,280.44,281.26,273.02,110.22,111.52,111.88,109.0,213.51,217.69,218.34,213.47,212.37,216.3792,217.1,212.34
282.04,281.69,283.88,280.0,112.21,109.11,112.9,108.1,218.58,218.12,219.55,216.45,217.3,216.92,218.31,215.22
281.5,284.47,284.71,281.1,110.35,113.29,113.47,110.35,217.32,217.73,217.92,216.55,216.08,216.42,216.7,215.32
286.7,289.0,289.2,286.06,113.86,112.7,113.86,112.4,218.37,217.79,218.5,216.9499,217.03,216.59,217.27,215.72
289.19,290.42,290.84,288.18,113.16,114.81,115.11,112.89,218.29,219.52,219.52,218.02,217.04,218.28,218.28,216.8
290.16,290.48,290.92,289.37,114.61,116.13,116.23,114.58,218.78,219.24,219.38,218.67,217.56,217.87,218.14,217.42
291.09,292.36,292.6765,290.97,116.57,117.38,117.96,115.87,219.32,220.23,220.31,219.17,218.05,218.99,219.06,217.92
292.62,292.42,292.9,291.89,117.7,118.23,118.38,117.03,220.31,219.79,220.52,219.53,219.07,218.5,219.27,218.29
293.3,294.43,294.739,292.9,118.8,119.02,119.2,118.18,220.42,221.39,221.4399,220.26,219.17,220.15,220.18,219.0
295.24,296.52,296.74,294.64,119.76,120.29,120.4,119.54,221.8,221.76,222.05,220.99,220.51,220.58,220.79,219.73
295.96,297.83,297.88,295.63,120.34,120.44,120.69,119.7,221.25,222.0,222.03,221.01,219.98,220.7,220.76,219.75
298.57,298.69,298.77,298.11,120.66,120.65,120.71,120.13,222.36,222.81,222.82,222.29,221.1,221.52,221.56,221.01
298.43,296.52,298.655,296.36,120.36,120.29,120.84,120.09,222.43,221.83,222.75,221.63,221.16,220.48,221.48,220.36
296.69,297.22,298.185,296.16,120.29,120.07,120.78,119.5,221.81,222.19,222.72,221.43,220.52,220.91,221.44,220.17
298.41,296.43,298.67,296.4,120.01,119.38,120.32,119.33,222.94,221.53,223.1,221.53,221.63,220.38,221.82,220.31
297.66,295.75,298.26,294.86,119.29,113.55,119.29,112.87,221.97,220.73,221.98,220.42,220.73,219.57,220.73,219.15
296.25,295.99,297.09,295.33,113.39,114.95,115.15,113.0,220.93,220.91,221.5,220.52,219.67,219.68,220.25,219.26
297.68,299.25,299.48,297.68,115.96,116.35,116.72,115.19,221.94,222.19,222.67,221.6974,220.65,221.0,221.4,220.42
299.48,302.24,302.25,298.9821,116.68,117.96,118.0897,116.68,222.51,222.99,223.0185,221.93,221.22,221.7,221.7441,220.662
302.26,305.7,307.0,302.0,117.9,120.39,120.68,117.5,222.83,225.87,225.97,222.66,221.52,224.6,224.67,221.38
306.33,309.09,309.59,305.85,120.82,121.44,122.15,120.56,225.9,226.41,227.0066,225.56,224.57,225.15,225.7,224.26
309.17,308.39,309.55,307.75,122.42,121.03,122.67,120.18,226.72,227.85,227.85,226.69,225.41,226.51,226.53,225.37
307.58,306.64,309.2247,305.73,120.55,120.08,120.76,119.12,227.74,227.57,228.29,227.09,226.4,226.25,226.96,225.76
308.03,307.22,308.36,305.59,120.5,121.48,122.27,120.34,228.38,229.05,229.69,228.34,227.02,227.76,228.34,227.0
307.07,303.34,308.02,302.97,121.46,121.37,122.15,120.95,228.74,227.32,229.59,226.691,227.41,225.88,228.23,225.365
304.03,304.68,306.53,302.8,121.87,123.44,123.97,121.66,227.5,228.08,229.16,227.342,226.16,226.81,227.81,225.8904
303.5,302.93,305.89,302.33,124.17,122.19,124.42,121.64,228.67,227.73,228.74,227.33,226.01,225.04,226.08,224.67
303.45,304.66,304.9,303.22,122.51,123.4,123.87,122.36,227.91,228.15,228.68,227.76,225.25,225.53,226.02,225.08
305.73,306.45,306.75,305.08,124.33,124.58,124.82,124.04,228.82,229.05,229.24,228.545,226.15,226.4,226.57,225.88
306.23,305.06,306.619,304.99,124.55,124.29,124.85,124.09,227.67,227.18,227.83,227.14,226.25,225.77,226.45,225.77
305.05,303.24,305.23,302.38,125.66,124.89,125.69,124.42,226.97,226.85,227.1,226.293,225.6,225.38,225.74,224.92
303.3,303.92,304.07,303.09,124.77,125.53,125.6,124.56,226.82,227.0,227.08,226.58,225.43,225.71,225.72,225.21
304.16,305.12,305.85,304.01,125.95,127.08,127.27,125.72,227.39,227.64,228.1,227.39,226.02,226.27,226.73,226.0
305.39,302.02,305.86,301.57,127.6,124.67,127.91,124.6,227.95,225.77,227.95,225.64,226.57,224.4,226.59,224.27
302.31,302.91,303.69,301.78,124.23,124.65,124.65,123.34,225.85,225.75,226.25,225.21,224.48,224.35,224.89,223.84
303.71,301.73,303.71,301.05,125.22,122.72,125.66,122.32,226.13,224.99,226.2,224.09,224.73,223.53,224.83,222.73
304.68,303.36,305.4682,301.43,123.14,122.72,124.48,121.67,226.4,226.58,227.1999,225.24,225.04,225.24,225.83,223.8837
304.27,308.16,308.44,304.14,123.33,123.06,123.66,122.49,226.96,227.95,228.11,226.95,225.62,226.58,226.75,225.61
307.09,305.74,307.96,304.56,123.13,122.01,123.78,121.78,227.63,227.74,227.96,226.85,226.27,226.4,226.58,225.48
306.06,305.45,307.02,304.95,122.22,122.98,123.33,121.54,227.91,228.64,229.13,227.28,226.53,227.21,227.75,225.9
304.96,303.53,305.31,303.01,123.41,124.28,124.78,123.33,228.27,227.9,228.47,227.81,226.91,226.46,227.0701,226.4163
303.86,305.5,306.59,303.57,124.37,124.88,125.17,124.2,227.83,227.8,228.8203,227.38,226.48,226.46,227.45,226.01
305.77,306.73,306.73,304.52,125.01,125.31,125.33,124.4,227.76,228.41,228.43,226.96,226.36,227.1,227.1,225.59
306.08,304.96,306.08,301.67,124.63,124.26,124.95,122.38,227.88,227.97,228.14,226.32,226.5,226.53,226.75,224.955
305.7,306.65,307.84,305.69,124.44,125.07,125.37,124.29,228.13,228.39,228.79,228.07,226.73,227.05,227.4,226.69
305.71,303.93,306.19,303.35,124.69,123.06,124.69,122.65,227.71,227.64,228.165,227.19,226.31,226.25,226.78,225.8
304.35,305.18,305.32,303.0,123.21,124.74,124.8262,123.09,227.95,228.08,228.17,227.29,226.535,226.75,226.8,225.9
305.39,303.03,306.44,301.87,124.55,124.18,125.58,124.0976,228.21,227.35,228.4,226.79,226.84,225.91,227.0,225.41
304.15,304.58,305.39,303.53,125.44,125.78,126.55,125.29,228.08,228.1,228.69,227.44,226.7,226.74,227.31,225.9719
303.95,303.81,304.8,302.14,125.31,125.01,125.58,124.04,227.74,227.57,228.18,226.66,226.35,226.15,226.805,225.27
305.09,308.36,309.19,305.0,125.54,127.43,127.67,125.37,227.8,228.96,229.47,227.6598,226.4,227.6,228.08,226.27
309.77,310.97,311.11,309.69,129.15,129.32,129.62,128.13,230.09,230.82,230.9617,229.89,228.7,229.57,229.57,228.51
311.1,309.93,311.77,309.27,129.57,128.59,129.57,128.03,230.79,230.75,231.1,230.4,229.4,229.33,229.71,229.01
310.27,308.32,310.7879,307.57,129.25,130.19,130.23,129.25,230.82,230.4,230.9617,230.17,229.42,228.97,229.59,228.76
306.51,305.67,306.5492,302.8,129.6,129.54,129.6,127.92,229.55,229.03,229.6,227.7979,228.17,227.55,228.2,226.41
305.22,306.7,307.23,303.94,128.78,127.86,128.875,127.07,228.33,228.93,228.97,227.72,226.98,227.53,227.6,226.32
308.58,305.81,309.46,304.73,129.36,129.89,129.95,128.59,229.69,229.05,229.97,228.33,228.255,227.62,228.59,226.94
305.84,306.16,307.46,304.87,129.08,129.83,130.23,128.38,228.61,229.13,229.48,228.22,227.2,227.77,228.1,226.82
308.45,310.19,310.44,308.0804,130.56,130.5,130.7399,130.06,230.22,230.79,230.93,229.8522,228.82,229.34,229.55,228.46
309.22,308.86,310.42,308.26,130.82,130.96,131.06,129.94,230.26,230.38,230.7221,229.95,228.87,228.93,229.326,228.54
309.55,308.0,310.09,307.24,131.72,131.44,131.93,130.76,230.8,230.37,231.0553,230.111,229.38,228.94,229.6556,228.72
307.25,308.26,308.41,305.74,131.97,131.69,132.2,131.0,230.0,230.65,230.79,229.72,228.61,229.24,229.39,228.31
308.87,311.15,311.64,308.61,132.04,130.54,132.05,130.38,230.96,232.0,232.3558,230.93,229.56,230.6,230.95,229.52
312.31,312.8,313.42,311.56,131.42,130.46,131.43,129.19,232.44,232.91,233.19,232.3,231.0,231.51,231.77,230.6216
314.3,313.71,314.9,313.5501,131.13,130.73,131.6,130.53,233.55,234.2,234.51,233.49,232.08,232.77,233.07,232.05
313.26,314.6,314.66,312.33,130.78,130.37,130.78,129.56,234.02,235.14,235.15,233.59,232.56,233.7,233.71,232.16
313.6,315.58,315.83,313.6,130.74,131.38,131.51,130.07,234.91,236.34,236.5966,234.85,233.45,234.92,235.14,233.39
315.62,315.23,316.07,313.6501,131.52,131.59,131.81,130.75,236.42,236.22,236.6,235.33,234.96,234.72,235.155,233.85
314.23,315.6,315.6,313.51,130.92,132.27,132.29,130.483,235.39,236.49,236.51,235.39,233.95,235.09,235.09,233.93
315.88,318.14,318.27,315.88,133.31,134.14,134.19,132.72,237.0,237.92,238.15,236.99,235.52,236.49,236.69,235.51
317.42,317.02,317.77,316.12,133.88,134.17,134.34,133.63,237.48,237.78,238.02,237.3,236.02,236.28,236.54,235.83
317.58,315.58,317.81,314.15,133.83,131.99,134.02,131.12,238.38,237.97,238.38,237.0253,236.88,236.44,236.9,235.56
313.31,316.06,316.06,312.82,129.86,131.9,131.9203,129.401,236.93,238.26,238.26,236.88,235.46,236.74,236.7932,235.41
315.6,318.05,318.08,315.34,131.97,133.16,133.21,131.68,238.11,238.63,238.78,237.82,236.64,237.11,237.31,236.35
317.0,314.66,317.26,314.5,133.4,131.46,133.4,131.1856,238.18,238.03,238.42,237.5,236.67,236.47,236.95,236.015
317.83,319.92,320.48,317.72,133.04,133.51,133.69,131.7599,239.86,241.22,241.81,239.85,238.39,239.78,240.32,238.37
319.61,316.22,319.68,316.07,133.82,132.14,134.15,132.0,241.08,239.83,241.08,239.7,239.56,238.27,239.57,238.21
316.23,316.53,317.02,315.04,132.29,132.07,132.39,131.3,239.66,239.97,240.11,239.22,238.17,238.42,238.61,237.73
314.95,314.46,315.11,313.37,131.605,132.14,132.37,130.61,238.99,239.27,239.6,238.5,237.5,237.71,238.12,237.01
314.22,312.85,314.43,312.58,132.02,132.43,133.3,131.51,238.85,238.57,239.25,238.26,237.36,237.0,237.77,236.76
313.2,311.2,313.93,311.2,132.97,132.74,133.84,132.47,238.84,238.09,239.09,237.8787,237.34,236.56,237.64,236.4
311.29,310.02,312.28,308.81,132.66,133.0,133.22,131.94,238.16,238.32,238.71,237.22,236.7,236.86,237.24,235.74
312.04,311.55,312.47,309.7,133.79,134.52,134.8,133.79,239.47,239.15,239.52,238.0691,237.97,237.69,238.02,236.59
311.25,312.07,312.88,311.25,134.93,135.53,135.58,134.67,239.1,239.29,239.34,238.73,237.62,237.81,237.86,237.24
310.95,310.88,311.42,309.13,135.26,135.13,135.27,134.02,238.65,238.44,238.7285,237.66,237.18,236.9,237.24,236.19
312.23,315.04,315.63,312.0,135.3,136.2,136.45,134.65,239.05,240.39,240.93,238.78,237.56,238.95,239.44,237.29
315.51,314.83,316.07,314.2092,136.67,136.06,136.67,135.8,240.61,240.08,240.7,239.6,239.11,238.48,239.2,238.1
314.55,314.22,314.93,313.39,136.53,136.34,136.53,135.91,240.37,239.59,240.49,239.58,237.75,237.03,237.97,237.03
313.93,312.7988,314.35,312.23,136.68,137.35,137.82,136.22,239.56,239.2635,239.87,238.8496,237.03,236.77,237.36,236.32
314.31,306.67,314.31,306.53,137.75,134.13,137.96,133.87,240.02,236.26,240.12,236.07,237.47,233.73,237.61,233.58
306.24,307.36,307.56,305.11,134.1,135.55,135.7,133.79,236.27,236.78,237.1,235.56,233.77,234.28,234.61,233.05
307.37,308.08,310.05,306.42,135.53,135.25,135.84,134.8601,236.51,236.52,237.84,236.1,234.0,234.03,235.34,233.6
309.04,307.78,309.95,306.76,136.9,135.88,137.57,135.36,235.84,235.39,236.5,234.43,234.38,233.86,235.04,232.96
304.87,307.32,307.77,303.85,134.58,136.08,136.4,134.02,233.4,235.05,235.38,233.1,231.93,233.62,233.92,231.61
306.28,309.63,310.3,306.28,136.35,136.51,137.04,135.69,234.73,236.78,237.28,234.62,233.27,235.32,235.81,233.14
309.33,310.68,310.88,308.51,136.57,136.18,136.57,135.77,236.48,237.13,237.29,236.2,234.99,235.54,235.81,234.725
310.49,312.32,312.54,310.49,136.25,136.88,137.18,136.04,236.95,237.73,238.01,236.76,235.47,236.29,236.52,235.27
312.33,312.42,313.701,311.82,137.02,136.89,137.5746,136.45,237.37,237.27,238.0,237.17,235.9,235.74,236.51,235.68
312.72,310.73,313.45,309.19,136.95,136.02,137.28,135.14,237.32,236.87,237.52,235.3999,235.8,235.33,236.03,233.91
310.15,310.27,311.11,309.47,135.17,135.34,136.22,134.95,236.47,236.98,237.06,236.04,235.0,235.48,235.58,234.555
311.73,307.89,313.01,307.62,135.79,134.4,136.65,134.31,237.73,236.28,238.87,236.05,236.26,234.78,237.39,234.54
308.16,310.53,311.0,307.24,134.42,134.61,134.91,133.24,236.46,236.9,237.5,235.92,234.94,235.44,236.04,234.425
309.61,310.08,311.3,309.03,134.66,135.19,135.6,134.28,236.62,236.68,237.4801,236.12,235.15,235.2,236.0,234.64
310.37,310.9,312.51,309.47,135.33,134.15,135.33,133.83,236.86,236.85,237.73,236.2351,235.36,235.34,236.255,234.73
310.05,312.74,312.74,309.0,133.53,133.07,133.53,131.0872,236.37,236.55,236.65,234.81,234.9,235.06,235.18,233.34
312.48,308.9,312.48,308.66,132.7,130.78,132.88,130.47,236.23,235.59,236.42,235.25,234.74,234.03,234.96,233.77
308.4,305.45,309.23,305.45,130.0,129.91,131.88,129.86,235.09,234.03,235.95,234.02,233.64,232.51,234.49,232.51
306.16,309.22,309.24,305.46,130.42,131.53,131.6,130.42,234.58,236.06,236.06,234.36,233.11,234.57,234.57,232.88
308.23,309.17,309.55,307.13,130.8,132.14,132.22,130.71,235.19,235.35,235.96,234.56,233.72,233.87,234.49,233.08
310.12,309.77,311.67,309.34,133.32,132.83,134.039,132.63,236.01,234.94,236.44,234.651,234.52,233.44,234.95,233.18
310.92,312.84,313.22,310.2,133.66,134.93,135.17,133.1523,235.65,236.73,237.33,235.26,234.15,235.34,235.845,233.78
312.42,312.05,312.89,311.31,134.49,134.36,134.63,133.23,236.75,236.13,236.7798,235.61,235.25,234.59,235.31,234.13
315.95,315.83,316.4752,314.85,136.28,136.29,136.73,135.8,238.71,238.64,238.92,238.12,237.18,237.17,237.41,234.5628
317.71,317.75,318.98,317.32,136.95,137.68,137.89,136.62,239.41,240.05,240.47,239.31,237.91,238.55,238.95,237.81
317.31,317.77,319.39,316.98,137.35,136.55,137.75,136.04,240.05,239.95,241.05,239.86,238.51,238.4,239.53,238.35
318.33,318.07,319.06,317.02,137.53,138.47,138.66,137.26,240.29,240.09,240.46,239.48,238.77,238.6,238.95,237.98
318.18,314.85,318.44,314.83,138.14,136.11,138.14,135.75,240.45,239.56,240.45,239.45,238.9,238.08,238.93,237.93
315.82,315.83,317.1,313.95,136.44,137.46,137.5,135.76,240.19,240.22,240.68,239.7,238.68,238.68,239.17,238.195
316.02,315.34,316.78,314.54,137.1,136.01,137.1,135.31,240.39,240.31,240.49,239.82,238.84,238.77,238.98,238.3
314.27,314.02,315.03,312.8,135.29,136.48,136.68,135.2534,239.81,240.07,240.26,239.22,238.29,238.48,238.8775,237.7
314.19,313.59,314.26,311.54,136.95,136.38,136.95,135.8,240.37,240.23,240.44,239.28,238.83,238.76,238.9225,237.78
314.75,316.27,316.27,313.46,136.74,136.92,136.92,135.64,240.68,241.26,241.26,240.2,239.19,239.7,239.72,238.68
315.74,314.92,316.3,313.7491,136.98,136.38,137.1,136.12,241.31,241.17,241.45,240.69,239.75,239.66,239.92,239.17
315.14,314.2,315.54,313.34,136.57,137.73,138.13,136.38,241.5,240.99,241.7,240.55,239.96,239.44,240.19,239.04
313.77,316.2,316.48,313.57,139.57,140.65,140.91,139.39,240.86,241.38,241.4,240.66,239.39,239.87,239.87,239.15
315.16,314.25,315.4,311.84,140.54,141.16,141.81,139.395,240.88,240.94,241.08,239.64,239.35,239.38,239.57,238.13
313.33,312.98,313.67,312.13,141.35,141.56,141.73,140.75,240.61,240.57,240.7,240.19,239.09,238.98,239.4273,238.67
